Mes,Dia,Hora,Gt(i)_mean,Gt(i)_std,T2m_mean,T2m_std
11,23,20,0.0,0.0,19.02,1.93
11,23,21,0.0,0.0,18.78,2.39
11,23,22,0.0,0.0,18.34,2.33
11,23,23,0.0,0.0,17.97,2.29
11,24,0,0.0,0.0,17.78,1.85
11,24,1,0.0,0.0,17.58,1.9
11,24,2,0.0,0.0,17.4,1.98
11,24,3,0.0,0.0,17.23,2.04
11,24,4,0.0,0.0,17.1,2.07
11,24,5,0.0,0.0,16.96,2.14
11,24,6,73.85,34.45,17.15,2.11
11,24,7,197.18,97.3,18.5,1.99
11,24,8,353.13,163.66,20.17,2.16
11,24,9,527.38,200.26,21.68,2.52
11,24,10,654.6,255.16,22.94,2.83
11,24,11,793.69,253.67,23.97,3.13
11,24,12,746.63,319.67,24.61,3.07
11,24,13,699.03,307.13,24.91,3.14
11,24,14,572.08,291.62,24.87,3.3
11,24,15,415.15,256.53,24.49,3.15
11,24,16,235.88,182.12,23.8,2.93
11,24,17,72.18,90.05,23.0,2.76
11,24,18,10.69,10.17,21.87,2.49
11,24,19,0.0,0.0,20.66,2.19
11,24,20,0.0,0.0,19.81,2.03
11,24,21,0.0,0.0,18.64,1.95
11,24,22,0.0,0.0,18.31,1.84
11,24,23,0.0,0.0,18.03,1.8
11,25,0,0.0,0.0,18.23,2.03
11,25,1,0.0,0.0,17.96,2.01
11,25,2,0.0,0.0,17.73,2.06
11,25,3,0.0,0.0,17.46,2.02
11,25,4,0.0,0.0,17.57,2.07
11,25,5,0.0,0.0,17.48,2.13
11,25,6,78.86,39.02,17.73,2.12
11,25,7,190.52,111.5,18.92,2.21
11,25,8,330.41,173.36,20.46,2.19
11,25,9,502.6,276.79,22.05,2.32
11,25,10,672.16,313.4,23.3,2.54
11,25,11,713.56,318.46,24.15,2.46
11,25,12,726.5,325.91,24.66,2.7
11,25,13,686.29,320.15,24.86,2.85
11,25,14,568.0,293.36,24.64,3.1
11,25,15,386.74,237.05,24.23,3.07
11,25,16,205.44,193.95,23.55,3.05
11,25,17,103.05,106.83,22.58,2.82
11,25,18,11.25,12.92,21.47,2.42
11,25,19,0.0,0.0,20.48,2.13
11,25,20,0.0,0.0,19.8,2.01
11,25,21,0.0,0.0,19.24,1.96
11,25,22,0.0,0.0,18.84,1.99
11,25,23,0.0,0.0,18.55,2.01
11,26,0,0.0,0.0,18.49,1.8
11,26,1,0.0,0.0,18.31,1.83
11,26,2,0.0,0.0,18.16,1.82
11,26,3,0.0,0.0,18.07,1.7
11,26,4,0.0,0.0,18.06,1.65
11,26,5,0.0,0.0,17.97,1.59
11,26,6,70.99,41.17,18.09,1.62
11,26,7,192.31,110.1,19.13,2.12
11,26,8,341.92,161.07,20.47,2.36
11,26,9,434.08,230.59,21.77,2.62
11,26,10,550.7,281.18,22.91,2.82
11,26,11,739.1,269.19,23.7,2.96
11,26,12,779.83,277.15,24.22,3.06
11,26,13,732.15,271.68,24.29,3.06
11,26,14,581.92,255.5,23.91,3.11
11,26,15,359.81,219.68,23.29,3.0
11,26,16,187.41,161.26,22.87,2.89
11,26,17,64.5,77.25,22.11,2.54
11,26,18,14.88,18.45,21.15,2.37
11,26,19,0.0,0.0,20.19,2.22
11,26,20,0.0,0.0,19.59,2.15
11,26,21,0.0,0.0,19.37,1.95
11,26,22,0.0,0.0,19.03,1.9
11,26,23,0.0,0.0,18.75,1.85
11,27,0,0.0,0.0,18.26,1.99
11,27,1,0.0,0.0,18.09,1.98
11,27,2,0.0,0.0,17.92,1.99
11,27,3,0.0,0.0,17.81,2.0
11,27,4,0.0,0.0,17.56,1.76
11,27,5,0.0,0.0,17.46,1.76
11,27,6,84.77,41.99,17.76,1.77
11,27,7,196.94,98.99,18.94,1.99
11,27,8,356.55,162.16,20.35,2.16
11,27,9,502.91,198.83,21.65,2.28
11,27,10,673.51,278.36,22.75,2.46
11,27,11,810.04,285.23,23.7,2.37
11,27,12,795.42,280.45,24.31,2.43
11,27,13,755.06,302.52,24.47,2.44
11,27,14,666.15,265.79,24.28,2.54
11,27,15,490.5,255.81,23.5,2.35
11,27,16,273.89,210.8,23.23,2.51
11,27,17,110.59,116.86,22.36,2.38
11,27,18,29.84,40.48,21.28,2.15
11,27,19,0.0,0.0,20.25,2.14
11,27,20,0.0,0.0,19.62,2.1
11,27,21,0.0,0.0,19.09,2.01
11,27,22,0.0,0.0,18.75,1.99
11,27,23,0.0,0.0,18.47,1.98
11,28,0,0.0,0.0,18.2,2.01
11,28,1,0.0,0.0,18.02,2.08
11,28,2,0.0,0.0,17.86,2.07
11,28,3,0.0,0.0,17.75,2.09
11,28,4,0.0,0.0,17.7,2.13
11,28,5,0.0,0.0,17.59,2.06
11,28,6,76.47,32.31,17.78,1.96
11,28,7,220.29,110.43,18.95,2.04
11,28,8,370.27,189.39,20.42,2.09
11,28,9,549.72,245.66,21.84,2.28
11,28,10,711.77,271.26,23.09,2.47
11,28,11,835.69,276.96,24.1,2.64
11,28,12,871.66,282.36,24.65,2.79
11,28,13,823.85,277.48,24.62,2.89
11,28,14,679.45,281.16,24.45,2.83
11,28,15,478.35,249.5,23.91,2.7
11,28,16,342.88,188.24,23.86,3.02
11,28,17,143.18,104.3,22.8,2.73
11,28,18,20.29,22.35,21.68,2.6
11,28,19,0.0,0.0,20.51,2.51
11,28,20,0.0,0.0,19.71,2.44
11,28,21,0.0,0.0,19.17,2.1
11,28,22,0.0,0.0,18.81,2.05
11,28,23,0.0,0.0,18.47,1.96
11,29,0,0.0,0.0,18.29,2.28
11,29,1,0.0,0.0,18.03,2.24
11,29,2,0.0,0.0,17.79,2.26
11,29,3,0.0,0.0,17.66,2.28
11,29,4,0.0,0.0,17.51,2.41
11,29,5,0.0,0.0,17.44,2.46
11,29,6,80.73,33.7,17.7,2.38
11,29,7,214.17,102.36,18.94,2.44
11,29,8,383.59,176.06,20.5,2.43
11,29,9,518.19,264.53,22.04,2.48
11,29,10,726.87,271.38,23.33,2.63
11,29,11,823.51,250.51,24.43,2.59
11,29,12,850.95,221.77,24.86,2.63
11,29,13,761.82,250.72,24.99,2.61
11,29,14,622.36,317.77,24.92,2.66
11,29,15,452.84,270.2,24.22,2.59
11,29,16,227.35,216.45,23.82,2.29
11,29,17,109.97,114.59,22.82,2.27
11,29,18,15.03,19.02,21.5,2.17
11,29,19,0.0,0.0,20.4,2.22
11,29,20,0.0,0.0,19.69,2.22
11,29,21,0.0,0.0,19.2,2.38
11,29,22,0.0,0.0,18.8,2.35
11,29,23,0.0,0.0,18.55,2.34
11,30,0,0.0,0.0,18.51,2.25
11,30,1,0.0,0.0,18.39,2.36
11,30,2,0.0,0.0,18.14,2.28
11,30,3,0.0,0.0,18.08,2.33
11,30,4,0.0,0.0,18.02,2.37
11,30,5,0.0,0.0,17.91,2.35
11,30,6,60.4,34.07,18.09,2.28
11,30,7,156.79,89.24,19.29,2.28
11,30,8,292.18,180.78,20.74,2.33
11,30,9,428.95,236.08,22.09,2.47
11,30,10,569.27,277.23,23.26,2.68
11,30,11,699.97,339.39,24.04,2.81
11,30,12,735.74,289.53,24.44,3.01
11,30,13,672.93,226.22,24.79,3.17
11,30,14,621.88,261.85,24.78,3.2
11,30,15,362.09,224.07,24.33,3.08
11,30,16,190.02,136.62,23.18,2.83
11,30,17,56.89,67.35,22.2,2.68
11,30,18,11.68,14.32,21.04,2.34
11,30,19,0.0,0.0,20.14,2.24
11,30,20,0.0,0.0,19.58,2.18
11,30,21,0.0,0.0,19.24,2.14
11,30,22,0.0,0.0,18.93,2.14
11,30,23,0.0,0.0,18.71,2.2
12,1,0,0.0,0.0,18.34,2.05
12,1,1,0.0,0.0,18.16,2.02
12,1,2,0.0,0.0,17.96,1.98
12,1,3,0.0,0.0,17.75,1.98
12,1,4,0.0,0.0,17.79,2.04
12,1,5,0.0,0.0,17.78,2.07
12,1,6,71.46,32.67,18.03,2.04
12,1,7,178.17,77.07,19.14,1.95
12,1,8,269.77,143.22,20.56,2.05
12,1,9,473.03,214.73,21.76,2.2
12,1,10,549.83,278.75,22.89,2.23
12,1,11,690.14,271.72,23.74,2.36
12,1,12,714.6,269.13,24.23,2.31
12,1,13,696.5,228.18,24.2,2.19
12,1,14,620.72,221.87,23.68,2.14
12,1,15,426.44,231.39,23.07,2.31
12,1,16,173.98,148.81,23.18,2.35
12,1,17,90.6,90.46,22.53,2.18
12,1,18,13.22,14.07,21.6,2.07
12,1,19,0.0,0.0,20.67,1.98
12,1,20,0.0,0.0,20.0,1.92
12,1,21,0.0,0.0,19.18,2.18
12,1,22,0.0,0.0,18.83,2.13
12,1,23,0.0,0.0,18.6,2.09
12,2,0,0.0,0.0,18.5,1.64
12,2,1,0.0,0.0,18.22,1.56
12,2,2,0.0,0.0,18.03,1.55
12,2,3,0.0,0.0,17.91,1.54
12,2,4,0.0,0.0,17.82,1.61
12,2,5,0.0,0.0,17.75,1.62
12,2,6,58.75,33.1,18.02,1.63
12,2,7,168.79,96.11,19.13,1.84
12,2,8,282.58,168.39,20.43,2.19
12,2,9,413.84,240.68,21.68,2.46
12,2,10,603.59,302.72,22.78,2.8
12,2,11,705.96,342.51,23.74,3.02
12,2,12,778.63,338.44,24.46,3.07
12,2,13,720.04,319.68,24.71,3.21
12,2,14,579.3,302.17,24.66,3.08
12,2,15,409.56,256.58,24.11,2.97
12,2,16,231.85,196.2,23.35,3.13
12,2,17,100.56,104.65,22.34,2.93
12,2,18,14.92,19.55,21.28,2.71
12,2,19,0.0,0.0,20.27,2.49
12,2,20,0.0,0.0,19.54,2.29
12,2,21,0.0,0.0,19.44,1.76
12,2,22,0.0,0.0,19.01,1.68
12,2,23,0.0,0.0,18.73,1.64
12,3,0,0.0,0.0,18.3,1.94
12,3,1,0.0,0.0,18.07,1.88
12,3,2,0.0,0.0,17.9,1.83
12,3,3,0.0,0.0,17.81,1.84
12,3,4,0.0,0.0,17.67,1.88
12,3,5,0.0,0.0,17.6,1.88
12,3,6,75.87,31.37,17.83,1.94
12,3,7,185.4,90.93,18.9,2.34
12,3,8,370.7,160.39,20.29,2.64
12,3,9,576.95,208.88,21.78,2.84
12,3,10,626.06,311.11,23.13,3.14
12,3,11,732.56,342.46,24.19,3.27
12,3,12,844.91,212.31,24.8,3.38
12,3,13,801.11,199.34,24.93,3.59
12,3,14,609.05,264.14,24.73,3.52
12,3,15,373.98,271.98,24.11,3.52
12,3,16,232.7,197.57,23.64,3.67
12,3,17,103.11,106.89,22.6,3.47
12,3,18,16.91,18.04,21.48,3.15
12,3,19,0.0,0.0,20.45,2.87
12,3,20,0.0,0.0,19.79,2.7
12,3,21,0.0,0.0,19.09,2.17
12,3,22,0.0,0.0,18.81,2.08
12,3,23,0.0,0.0,18.56,2.0
12,4,0,0.0,0.0,18.44,2.51
12,4,1,0.0,0.0,18.25,2.54
12,4,2,0.0,0.0,18.06,2.5
12,4,3,0.0,0.0,17.81,2.4
12,4,4,0.0,0.0,17.68,2.25
12,4,5,0.0,0.0,17.54,2.27
12,4,6,79.0,28.62,17.75,2.26
12,4,7,179.58,96.58,19.25,2.29
12,4,8,375.18,145.09,20.74,2.25
12,4,9,572.37,201.13,22.28,2.37
12,4,10,728.8,264.64,23.61,2.49
12,4,11,879.66,253.53,24.5,2.54
12,4,12,921.76,272.11,24.91,2.9
12,4,13,812.56,305.77,25.18,2.99
12,4,14,632.78,301.1,24.84,2.75
12,4,15,431.38,273.92,24.3,2.68
12,4,16,263.89,212.1,24.18,3.12
12,4,17,106.53,120.99,23.11,3.13
12,4,18,24.67,40.17,21.96,3.04
12,4,19,0.0,0.0,20.84,2.87
12,4,20,0.0,0.0,20.03,2.56
12,4,21,0.0,0.0,19.32,2.61
12,4,22,0.0,0.0,18.98,2.56
12,4,23,0.0,0.0,18.68,2.54
12,5,0,0.0,0.0,18.61,2.24
12,5,1,0.0,0.0,18.3,2.16
12,5,2,0.0,0.0,18.1,2.14
12,5,3,0.0,0.0,17.91,2.17
12,5,4,0.0,0.0,17.84,2.17
12,5,5,0.0,0.0,17.71,2.18
12,5,6,77.03,32.89,18.03,2.24
12,5,7,237.4,96.29,19.71,2.59
12,5,8,370.5,190.3,21.31,2.76
12,5,9,508.94,267.66,22.75,2.87
12,5,10,682.47,256.22,23.92,2.94
12,5,11,728.1,219.35,24.63,3.04
12,5,12,727.46,258.44,25.28,3.15
12,5,13,726.74,249.77,25.33,2.96
12,5,14,600.63,265.35,25.11,2.85
12,5,15,426.31,237.28,24.58,2.93
12,5,16,215.01,202.01,23.78,2.61
12,5,17,109.63,104.53,22.71,2.35
12,5,18,19.83,22.88,21.59,2.25
12,5,19,0.0,0.0,20.63,2.29
12,5,20,0.0,0.0,19.94,2.28
12,5,21,0.0,0.0,19.6,2.42
12,5,22,0.0,0.0,19.25,2.34
12,5,23,0.0,0.0,18.93,2.27
12,6,0,0.0,0.0,18.5,2.3
12,6,1,0.0,0.0,18.22,2.31
12,6,2,0.0,0.0,18.02,2.28
12,6,3,0.0,0.0,17.9,2.3
12,6,4,0.0,0.0,17.61,2.16
12,6,5,0.0,0.0,17.45,2.15
12,6,6,76.88,39.53,17.66,2.01
12,6,7,208.66,111.64,18.86,1.68
12,6,8,383.3,167.34,20.13,1.57
12,6,9,506.5,236.36,21.55,1.64
12,6,10,620.72,286.73,22.83,1.77
12,6,11,786.52,262.89,23.81,1.93
12,6,12,760.54,287.28,24.51,1.99
12,6,13,795.37,241.51,24.91,2.11
12,6,14,623.64,269.52,25.0,2.14
12,6,15,447.44,272.76,24.57,2.29
12,6,16,273.69,198.85,23.88,2.33
12,6,17,102.67,105.52,22.76,2.24
12,6,18,17.78,21.28,21.7,2.12
12,6,19,0.0,0.0,20.63,1.86
12,6,20,0.0,0.0,19.93,1.62
12,6,21,0.0,0.0,19.43,2.22
12,6,22,0.0,0.0,19.03,2.19
12,6,23,0.0,0.0,18.75,2.2
12,7,0,0.0,0.0,18.54,1.45
12,7,1,0.0,0.0,18.31,1.45
12,7,2,0.0,0.0,18.15,1.41
12,7,3,0.0,0.0,18.02,1.42
12,7,4,0.0,0.0,17.92,1.37
12,7,5,0.0,0.0,17.84,1.37
12,7,6,69.74,36.37,18.08,1.41
12,7,7,176.04,102.18,19.21,1.74
12,7,8,339.31,169.79,20.58,2.04
12,7,9,484.49,243.61,21.88,2.31
12,7,10,627.72,263.35,22.88,2.59
12,7,11,715.66,319.91,23.56,2.81
12,7,12,727.05,327.59,24.08,2.97
12,7,13,680.25,298.72,24.46,3.21
12,7,14,561.74,291.12,24.34,3.27
12,7,15,428.32,276.48,23.88,3.05
12,7,16,206.47,190.46,23.09,3.05
12,7,17,88.61,107.4,22.31,2.91
12,7,18,21.71,20.78,21.36,2.68
12,7,19,0.0,0.0,20.47,2.46
12,7,20,0.0,0.0,19.85,2.3
12,7,21,0.0,0.0,19.46,1.54
12,7,22,0.0,0.0,19.09,1.49
12,7,23,0.0,0.0,18.79,1.47
12,8,0,0.0,0.0,18.54,2.07
12,8,1,0.0,0.0,18.32,2.07
12,8,2,0.0,0.0,18.06,2.05
12,8,3,0.0,0.0,17.85,2.11
12,8,4,0.0,0.0,17.64,2.08
12,8,5,0.0,0.0,17.63,2.17
12,8,6,79.07,41.24,17.87,2.24
12,8,7,210.16,112.67,19.31,2.51
12,8,8,385.34,182.86,20.88,2.66
12,8,9,546.39,226.82,22.41,2.75
12,8,10,725.53,242.02,23.54,2.95
12,8,11,793.8,250.12,24.3,2.91
12,8,12,796.03,323.52,24.93,2.76
12,8,13,790.73,297.01,25.18,2.6
12,8,14,678.31,276.38,25.02,2.55
12,8,15,484.77,279.79,24.4,2.48
12,8,16,316.15,206.69,24.11,2.85
12,8,17,126.37,121.57,23.37,2.78
12,8,18,28.49,32.49,22.41,2.68
12,8,19,0.0,0.0,21.26,2.45
12,8,20,0.0,0.0,20.43,2.28
12,8,21,0.0,0.0,19.4,2.18
12,8,22,0.0,0.0,19.06,2.08
12,8,23,0.0,0.0,18.8,2.08
12,9,0,0.0,0.0,18.72,2.11
12,9,1,0.0,0.0,18.44,2.12
12,9,2,0.0,0.0,18.21,2.11
12,9,3,0.0,0.0,18.14,2.12
12,9,4,0.0,0.0,18.03,2.09
12,9,5,0.0,0.0,17.86,2.14
12,9,6,76.43,36.67,18.03,2.12
12,9,7,197.26,109.69,19.43,2.18
12,9,8,367.45,169.98,21.0,1.97
12,9,9,499.87,245.78,22.6,1.88
12,9,10,694.06,240.92,23.89,2.04
12,9,11,791.24,246.77,24.86,2.17
12,9,12,858.62,253.61,25.27,2.08
12,9,13,741.44,255.56,25.36,1.99
12,9,14,620.4,252.53,25.24,1.97
12,9,15,423.44,269.87,24.6,1.9
12,9,16,296.24,221.63,24.32,2.49
12,9,17,132.39,134.31,23.52,2.6
12,9,18,34.75,42.15,22.35,2.5
12,9,19,0.0,0.0,21.26,2.31
12,9,20,0.0,0.0,20.42,2.05
12,9,21,0.0,0.0,19.88,2.22
12,9,22,0.0,0.0,19.43,2.13
12,9,23,0.0,0.0,19.05,2.09
12,10,0,0.0,0.0,18.94,1.75
12,10,1,0.0,0.0,18.72,1.69
12,10,2,0.0,0.0,18.45,1.63
12,10,3,0.0,0.0,18.3,1.56
12,10,4,0.0,0.0,18.5,1.65
12,10,5,0.0,0.0,18.43,1.66
12,10,6,60.86,33.96,18.66,1.69
12,10,7,176.51,94.36,19.97,1.66
12,10,8,295.86,156.46,21.33,1.71
12,10,9,452.04,219.26,22.73,1.89
12,10,10,631.71,297.19,24.0,1.97
12,10,11,743.29,313.69,24.76,2.07
12,10,12,717.19,319.13,25.39,2.08
12,10,13,730.9,240.07,25.7,2.27
12,10,14,609.11,265.06,25.62,2.42
12,10,15,453.03,244.2,24.91,2.44
12,10,16,267.13,180.39,24.52,2.43
12,10,17,82.63,88.97,23.62,2.14
12,10,18,14.55,14.65,22.59,1.85
12,10,19,0.0,0.0,21.52,1.65
12,10,20,0.0,0.0,20.78,1.58
12,10,21,0.0,0.0,19.91,1.93
12,10,22,0.0,0.0,19.56,1.81
12,10,23,0.0,0.0,19.25,1.79
12,11,0,0.0,0.0,19.47,1.62
12,11,1,0.0,0.0,19.27,1.68
12,11,2,0.0,0.0,19.02,1.7
12,11,3,0.0,0.0,18.81,1.67
12,11,4,0.0,0.0,18.73,1.67
12,11,5,0.0,0.0,18.66,1.63
12,11,6,68.95,41.33,18.82,1.62
12,11,7,171.8,90.52,19.99,1.68
12,11,8,327.96,148.57,21.44,1.98
12,11,9,518.26,201.69,22.84,2.16
12,11,10,564.93,293.74,23.88,2.42
12,11,11,689.93,301.59,24.66,2.46
12,11,12,716.09,262.09,25.02,2.69
12,11,13,679.25,263.29,25.08,2.61
12,11,14,503.27,245.69,24.84,2.54
12,11,15,309.48,243.57,24.4,2.68
12,11,16,192.39,171.19,24.05,2.91
12,11,17,71.4,76.5,23.12,2.83
12,11,18,18.35,19.46,22.27,2.83
12,11,19,0.0,0.0,21.3,2.64
12,11,20,0.0,0.0,20.58,2.48
12,11,21,0.0,0.0,20.31,1.58
12,11,22,0.0,0.0,19.99,1.59
12,11,23,0.0,0.0,19.73,1.6
12,12,0,0.0,0.0,19.19,2.15
12,12,1,0.0,0.0,18.89,2.03
12,12,2,0.0,0.0,18.65,1.93
12,12,3,0.0,0.0,18.46,1.85
12,12,4,0.0,0.0,18.51,1.89
12,12,5,0.0,0.0,18.27,1.84
12,12,6,65.84,33.22,18.43,1.86
12,12,7,189.95,97.78,19.88,2.34
12,12,8,361.12,157.79,21.31,2.6
12,12,9,519.85,262.8,22.55,2.82
12,12,10,634.73,310.35,23.52,3.04
12,12,11,715.05,330.39,24.19,3.31
12,12,12,734.34,315.82,24.64,3.41
12,12,13,646.08,316.75,24.48,3.39
12,12,14,487.95,306.92,24.02,3.47
12,12,15,422.31,253.9,23.6,3.54
12,12,16,204.52,175.55,23.8,3.93
12,12,17,86.57,94.8,22.9,3.68
12,12,18,16.82,16.46,21.92,3.38
12,12,19,0.0,0.0,20.91,2.91
12,12,20,0.0,0.0,20.16,2.59
12,12,21,0.0,0.0,20.11,2.36
12,12,22,0.0,0.0,19.71,2.27
12,12,23,0.0,0.0,19.44,2.19
12,13,0,0.0,0.0,18.8,2.18
12,13,1,0.0,0.0,18.55,2.06
12,13,2,0.0,0.0,18.36,2.03
12,13,3,0.0,0.0,18.24,2.06
12,13,4,0.0,0.0,18.31,2.17
12,13,5,0.0,0.0,18.17,2.1
12,13,6,70.51,39.45,18.28,2.07
12,13,7,196.95,104.97,19.69,2.51
12,13,8,333.73,175.38,21.07,2.88
12,13,9,493.35,224.28,22.25,3.22
12,13,10,536.82,270.88,23.34,3.54
12,13,11,691.06,300.36,24.19,3.57
12,13,12,737.13,297.71,24.7,3.74
12,13,13,612.22,316.26,24.93,3.79
12,13,14,586.6,297.17,24.82,3.84
12,13,15,447.04,268.75,24.07,3.43
12,13,16,242.45,177.18,23.91,3.82
12,13,17,101.55,103.86,23.04,3.47
12,13,18,19.73,25.87,21.92,3.2
12,13,19,0.0,0.0,20.88,2.92
12,13,20,0.0,0.0,20.15,2.7
12,13,21,0.0,0.0,19.7,2.42
12,13,22,0.0,0.0,19.44,2.35
12,13,23,0.0,0.0,19.17,2.29
12,14,0,0.0,0.0,18.59,2.34
12,14,1,0.0,0.0,18.37,2.25
12,14,2,0.0,0.0,18.16,2.18
12,14,3,0.0,0.0,18.03,2.13
12,14,4,0.0,0.0,18.16,1.91
12,14,5,0.0,0.0,18.11,1.9
12,14,6,61.85,30.19,18.25,1.86
12,14,7,180.3,97.37,19.43,2.11
12,14,8,336.34,171.65,20.74,2.39
12,14,9,491.07,203.94,22.04,2.75
12,14,10,670.62,233.83,23.12,2.95
12,14,11,746.66,279.17,23.96,3.13
12,14,12,759.56,281.4,24.42,3.32
12,14,13,676.22,310.5,24.7,3.35
12,14,14,531.39,309.51,24.77,3.42
12,14,15,333.58,261.73,24.17,3.52
12,14,16,202.74,212.35,23.76,3.92
12,14,17,112.87,121.76,22.94,3.88
12,14,18,20.84,27.53,21.86,3.48
12,14,19,0.0,0.0,20.76,2.9
12,14,20,0.0,0.0,19.91,2.52
12,14,21,0.0,0.0,19.65,2.58
12,14,22,0.0,0.0,19.28,2.53
12,14,23,0.0,0.0,18.9,2.42
12,15,0,0.0,0.0,18.55,2.02
12,15,1,0.0,0.0,18.34,1.98
12,15,2,0.0,0.0,18.1,1.83
12,15,3,0.0,0.0,17.99,1.85
12,15,4,0.0,0.0,18.04,1.8
12,15,5,0.0,0.0,17.92,1.68
12,15,6,68.53,34.12,18.07,1.77
12,15,7,194.93,99.13,19.37,2.36
12,15,8,335.03,152.19,20.76,2.8
12,15,9,515.41,230.17,22.1,3.1
12,15,10,590.64,280.0,23.26,3.43
12,15,11,679.62,286.08,24.21,3.71
12,15,12,747.33,270.0,24.76,3.94
12,15,13,749.76,269.09,24.91,3.98
12,15,14,674.61,277.29,24.72,3.95
12,15,15,508.89,275.74,24.5,3.84
12,15,16,290.63,210.49,24.05,3.67
12,15,17,138.66,136.56,23.3,3.45
12,15,18,37.06,47.48,22.28,3.22
12,15,19,0.0,0.0,21.08,2.91
12,15,20,0.0,0.0,20.33,2.73
12,15,21,0.0,0.0,19.44,2.35
12,15,22,0.0,0.0,19.06,2.2
12,15,23,0.0,0.0,18.75,2.06
12,16,0,0.0,0.0,18.62,2.29
12,16,1,0.0,0.0,18.24,2.09
12,16,2,0.0,0.0,17.98,1.99
12,16,3,0.0,0.0,17.81,1.96
12,16,4,0.0,0.0,17.84,2.1
12,16,5,0.0,0.0,17.77,2.11
12,16,6,83.61,31.89,17.94,2.07
12,16,7,213.77,101.52,19.25,2.1
12,16,8,349.61,177.91,20.77,2.25
12,16,9,547.31,232.32,22.2,2.57
12,16,10,654.26,311.25,23.5,2.81
12,16,11,774.66,320.64,24.39,3.05
12,16,12,834.24,248.38,24.86,3.33
12,16,13,826.07,212.35,25.13,3.36
12,16,14,726.93,241.32,25.08,3.22
12,16,15,505.41,272.27,24.69,2.8
12,16,16,295.28,215.27,24.61,2.84
12,16,17,132.38,114.32,23.92,2.83
12,16,18,21.9,21.86,22.87,2.77
12,16,19,0.0,0.0,21.68,2.6
12,16,20,0.0,0.0,20.79,2.49
12,16,21,0.0,0.0,19.76,2.61
12,16,22,0.0,0.0,19.33,2.43
12,16,23,0.0,0.0,19.0,2.39
12,17,0,0.0,0.0,18.93,2.22
12,17,1,0.0,0.0,18.67,2.15
12,17,2,0.0,0.0,18.42,2.14
12,17,3,0.0,0.0,18.2,2.09
12,17,4,0.0,0.0,18.3,2.16
12,17,5,0.0,0.0,18.2,2.12
12,17,6,90.29,34.16,18.34,2.03
12,17,7,198.03,107.27,19.68,2.1
12,17,8,354.25,177.89,21.07,2.12
12,17,9,583.09,220.16,22.64,2.38
12,17,10,668.85,262.66,23.93,2.55
12,17,11,824.78,255.99,24.94,2.73
12,17,12,904.26,231.19,25.78,2.98
12,17,13,927.78,178.62,26.14,2.97
12,17,14,764.98,219.7,26.17,2.83
12,17,15,616.99,188.12,25.8,2.76
12,17,16,361.11,183.87,25.62,2.97
12,17,17,133.06,124.83,24.7,2.99
12,17,18,30.75,30.47,23.51,2.64
12,17,19,0.0,0.0,22.31,2.57
12,17,20,0.0,0.0,21.32,2.43
12,17,21,0.0,0.0,20.23,2.45
12,17,22,0.0,0.0,19.64,2.33
12,17,23,0.0,0.0,19.21,2.29
12,18,0,0.0,0.0,19.54,2.08
12,18,1,0.0,0.0,19.17,1.94
12,18,2,0.0,0.0,18.84,1.83
12,18,3,0.0,0.0,18.64,1.73
12,18,4,0.0,0.0,18.52,1.45
12,18,5,0.0,0.0,18.35,1.52
12,18,6,77.68,36.32,18.49,1.42
12,18,7,239.29,117.3,20.15,1.99
12,18,8,440.06,177.43,21.63,2.19
12,18,9,591.18,260.42,22.95,2.47
12,18,10,747.45,282.5,24.09,2.67
12,18,11,810.3,259.69,24.87,2.88
12,18,12,816.59,294.77,25.32,3.12
12,18,13,734.7,265.32,25.39,3.19
12,18,14,679.34,256.75,25.39,3.33
12,18,15,466.53,234.29,25.14,3.5
12,18,16,246.84,182.35,24.8,3.07
12,18,17,105.33,97.37,24.14,3.12
12,18,18,29.56,36.65,23.22,3.07
12,18,19,0.0,0.0,21.99,2.78
12,18,20,0.0,0.0,21.07,2.46
12,18,21,0.0,0.0,20.67,2.24
12,18,22,0.0,0.0,20.19,2.13
12,18,23,0.0,0.0,19.83,2.15
12,19,0,0.0,0.0,19.25,1.74
12,19,1,0.0,0.0,18.95,1.61
12,19,2,0.0,0.0,18.83,1.5
12,19,3,0.0,0.0,18.69,1.46
12,19,4,0.0,0.0,18.71,1.49
12,19,5,0.0,0.0,18.54,1.42
12,19,6,77.49,36.82,18.58,1.43
12,19,7,216.49,91.41,20.03,1.84
12,19,8,358.86,169.18,21.48,2.08
12,19,9,563.66,218.07,22.94,2.26
12,19,10,686.82,268.66,24.24,2.38
12,19,11,789.32,258.12,25.27,2.42
12,19,12,783.72,270.92,25.96,2.63
12,19,13,759.41,267.61,26.35,2.5
12,19,14,595.67,336.9,25.81,2.1
12,19,15,453.4,318.58,24.99,1.84
12,19,16,287.49,212.21,24.37,2.51
12,19,17,114.3,114.4,23.73,2.54
12,19,18,44.07,49.33,22.87,2.38
12,19,19,0.0,0.0,21.83,2.16
12,19,20,0.0,0.0,21.09,1.96
12,19,21,0.0,0.0,20.43,2.17
12,19,22,0.0,0.0,19.97,1.96
12,19,23,0.0,0.0,19.58,1.83
12,20,0,0.0,0.0,19.45,1.68
12,20,1,0.0,0.0,19.2,1.61
12,20,2,0.0,0.0,18.99,1.55
12,20,3,0.0,0.0,18.78,1.55
12,20,4,0.0,0.0,18.71,1.49
12,20,5,0.0,0.0,18.66,1.46
